TimeStmp,DC Input Power to Inverter,MPP Power current,Output Power to Grid,,TimeStmp,DC Input Power,MPP Power slow ramp,Output Power to Grid,,,TimeStmp,DC Input Power to Inverter,MPP Power voltage,Output Power to Grid
,,,,,2303,246.11,248.7180698,228.29,,,,,,
,,,,,2303.5,246.11,248.7180698,228.3,,,,,,
,,,,,2304,246.11,248.7180698,228.3,,,,,,
,,,,,2304.5,246.11,248.7180698,228.29,,,,,,
,,,,,2305,246.11,248.7180698,228.29,,,,,,
,,,,,2305.5,246.11,248.7180698,228.29,,,,,,
,,,,,2306,246.1,248.7180698,228.31,,,,,,
,,,,,2306.5,246.1,248.7180698,228.29,,,,,,
,,,,,2307,246.09,248.7180698,228.28,,,,,,
,,,,,2307.5,246.1,248.7180698,228.28,,,,,,
,,,,,2308,246.1,248.7180698,228.29,,,,,,
,,,,,2308.5,246.11,248.7180698,228.3,,,,,,
,,,,,2309,246.11,248.7180698,228.29,,,,,,
,,,,,2309.5,246.1,248.7180698,228.31,,,,,,
,,,,,2310,246.09,248.7180698,228.3,,,,,,
,,,,,2310.5,246.09,248.7180698,228.3,,,,,,
,,,,,2311,246.1,248.7180698,228.27,,,,,,
,,,,,2311.5,246.1,248.7180698,228.29,,,,,,
,,,,,2312,246.11,248.7180698,228.29,,,,,,
,,,,,2312.5,246.1,248.7180698,228.29,,,,,,
,,,,,2313,246.1,248.7180698,228.29,,,,,,
,,,,,2313.5,246.1,248.7180698,228.31,,,,,,
,,,,,2314,246.09,248.7180698,228.3,,,,,,
,,,,,2314.5,246.1,248.7180698,228.3,,,,,,
,,,,,2315,246.09,248.7180698,228.29,,,,,,
,,,,,2315.5,246.02,248.7180698,228.28,,,,,,
,,,,,2316,246.01,248.7180698,228.29,,,,,,
,,,,,2316.5,246,248.7180698,228.28,,,,,,
,,,,,2317,246,248.7180698,228.27,,,,,,
,,,,,2317.5,246,248.7180698,228.28,,,,,,
,,,,,2318,246,248.7180698,228.28,,,,,,
,,,,,2318.5,246,248.7180698,228.26,,,,,,
,,,,,2319,246.01,248.7180698,228.27,,,,,,
,,,,,2319.5,246.01,248.7180698,228.27,,,,,,
,,,,,2320,246.01,248.7180698,228.28,,,,,,
,,,,,2320.5,246.01,248.7180698,228.28,,,,,,
,,,,,2321,246.01,248.7180698,228.29,,,,,,
,,,,,2321.5,246.02,248.7180698,228.29,,,,,,
,,,,,2322,246.02,248.7180698,228.3,,,,,,
,,,,,2322.5,246.01,248.7180698,228.29,,,,,,
,,,,,2323,246.01,248.7180698,228.29,,,,,,
,,,,,2323.5,246,248.7180698,228.31,,,,,,
,,,,,2324,245.99,248.7180698,228.29,,,,,,
,,,,,2324.5,245.99,248.7180698,228.27,,,,,,
,,,,,2325,245.99,248.7180698,228.29,,,,,,
,,,,,2325.5,245.99,248.7180698,228.29,,,,,,
,,,,,2326,245.99,248.7180698,228.29,,,,,,
,,,,,2326.5,245.99,248.7180698,228.29,,,,,,
,,,,,2327,245.99,248.7180698,228.29,,,,,,
,,,,,2327.5,245.99,248.7180698,228.29,,,,,,
,,,,,2328,245.98,248.7180698,228.3,,,,,,
,,,,,2328.5,245.98,248.7180698,228.29,,,,,,
,,,,,2329,245.99,248.7180698,228.3,,,,,,
,,,,,2329.5,245.99,248.7180698,228.31,,,,,,
,,,,,2330,245.99,248.7180698,228.3,,,,,,
,,,,,2330.5,245.99,248.7180698,228.3,,,,,,
,,,,,2331,245.99,248.7180698,228.3,,,,,,
,,,,,2331.5,245.99,248.7180698,228.3,,,,,,
,,,,,2332,245.99,248.7180698,228.31,,,,,,
,,,,,2332.5,245.99,248.7180698,228.29,,,,,,
,,,,,2333,245.99,248.7180698,228.3,,,,,,
,,,,,2333.5,245.99,248.7180698,228.3,,,,,,
,,,,,2334,245.99,248.7180698,228.29,,,,,,
,,,,,2334.5,245.99,248.7180698,228.3,,,,,,
,,,,,2335,245.99,248.7180698,228.29,,,,,,
,,,,,2335.5,245.99,248.7180698,228.3,,,,,,
,,,,,2336,245.99,248.7180698,228.3,,,,,,
,,,,,2336.5,245.99,248.7180698,228.3,,,,,,
,,,,,2337,245.98,248.7180698,228.3,,,,,,
,,,,,2337.5,245.98,248.7180698,228.3,,,,,,
,,,,,2338,245.99,248.7180698,228.3,,,,,,
,,,,,2338.5,245.99,248.7180698,228.3,,,,,,
,,,,,2339,245.99,248.7180698,228.28,,,,,,
,,,,,2339.5,246,248.7180698,228.29,,,,,,
,,,,,2340,246.01,248.7180698,228.29,,,,,,
,,,,,2340.5,246.01,248.7180698,228.29,,,,,,
,,,,,2341,246.01,248.7180698,228.29,,,,,,
,,,,,2341.5,246.01,248.7180698,228.29,,,,,,
,,,,,2342,246.01,248.7180698,228.28,,,,,,
,,,,,2342.5,246.01,248.7180698,228.28,,,,,,
,,,,,2343,246.01,248.7180698,228.27,,,,,,
,,,,,2343.5,246.01,248.7180698,228.28,,,,,,
,,,,,2344,246.01,248.7180698,228.28,,,,,,
,,,,,2344.5,246.01,248.7180698,228.28,,,,,,
,,,,,2345,245.99,248.7180698,228.28,,,,,,
,,,,,2345.5,245.99,248.7180698,228.28,,,,,,
,,,,,2346,245.99,248.7180698,228.28,,,,,,
,,,,,2346.5,245.98,248.7180698,228.27,,,,,,
,,,,,2347,245.97,248.7180698,228.26,,,,,,
,,,,,2347.5,245.96,248.7180698,228.24,,,,,,
,,,,,2348,245.96,248.7180698,228.23,,,,,,
,,,,,2348.5,245.94,248.7180698,228.23,,,,,,
,,,,,2349,245.95,248.7180698,228.23,,,,,,
,,,,,2349.5,245.95,248.7180698,228.23,,,,,,
,,,,,2350,245.97,248.7180698,228.22,,,,,,
,,,,,2350.5,245.98,248.7180698,228.23,,,,,,
,,,,,2351,245.98,248.7180698,228.23,,,,,,
,,,,,2351.5,245.99,248.7180698,228.24,,,,,,
,,,,,2352,246,248.7180698,228.24,,,,,,
,,,,,2352.5,246.02,248.7180698,228.26,,,,,,
,,,,,2353,246.03,248.7180698,228.28,,,,,,
,,,,,2353.5,246.03,248.7180698,228.28,,,,,,
,,,,,2354,246.04,248.7180698,228.27,,,,,,
,,,,,2354.5,246.05,248.7180698,228.27,,,,,,
,,,,,2355,246.05,248.7180698,228.28,,,,,,
,,,,,2355.5,246.05,248.7180698,228.28,,,,,,
,,,,,2356,246.05,248.7180698,228.29,,,,,,
,,,,,2356.5,246.06,248.7180698,228.28,,,,,,
,,,,,2357,246.06,248.7180698,228.28,,,,,,
,,,,,2357.5,246.07,248.7180698,228.29,,,,,,
,,,,,2358,246.06,248.7180698,228.27,,,,,,
,,,,,2358.5,246.06,248.7180698,228.28,,,,,,
,,,,,2359,246.06,248.7180698,228.28,,,,,,
,,,,,2359.5,246.06,248.7180698,228.28,,,,,,
,,,,,2360,246.06,248.7180698,228.28,,,,,,
,,,,,2360.5,246.06,248.7180698,228.28,,,,,,
,,,,,2361,246.06,248.7180698,228.27,,,,,,
,,,,,2361.5,246.05,248.7180698,228.26,,,,,,
,,,,,2362,246.04,248.7180698,228.26,,,,,,
,,,,,2362.5,246.02,248.7180698,228.25,,,,,,
,,,,,2363,246.01,248.7180698,228.24,,,,,,
,,,,,2363.5,246,248.7180698,228.22,,,,,,
,,,,,2364,245.96,248.7180698,228.18,,,,,,
,,,,,2364.5,245.94,248.7180698,228.16,,,,,,
,,,,,2365,245.92,248.7180698,228.14,,,,,,
,,,,,2365.5,245.91,248.7180698,228.13,,,,,,
,,,,,2366,245.9,248.7180698,228.12,,,,,,
,,,,,2366.5,245.89,248.7180698,228.13,,,,,,
,,,,,2367,245.9,248.7180698,228.12,,,,,,
,,,,,2367.5,245.91,248.7180698,228.13,,,,,,
,,,,,2368,245.93,248.7180698,228.15,,,,,,
,,,,,2368.5,245.95,248.7180698,228.16,,,,,,
,,,,,2369,245.97,248.7180698,228.19,,,,,,
,,,,,2369.5,246.01,248.7180698,228.22,,,,,,
,,,,,2370,246.02,248.7180698,228.24,,,,,,
,,,,,2370.5,246.04,248.7180698,228.26,,,,,,
,,,,,2371,246.05,248.7180698,228.28,,,,,,
,,,,,2371.5,246.05,248.7180698,228.28,,,,,,
,,,,,2372,246.05,248.7180698,228.29,,,,,,
,,,,,2372.5,246.05,248.7180698,228.27,,,,,,
,,,,,2373,246.05,248.7180698,228.26,,,,,,
,,,,,2373.5,246.05,248.7180698,228.28,,,,,,
,,,,,2374,246.06,248.7180698,228.28,,,,,,
,,,,,2374.5,246.06,248.7180698,228.28,,,,,,
,,,,,2375,246.06,248.7180698,228.28,,,,,,
,,,,,2375.5,246.07,248.7180698,228.26,,,,,,
,,,,,2376,246.07,248.7180698,228.25,,,,,,
,,,,,2376.5,246.08,248.7180698,228.25,,,,,,
,,,,,2377,246.08,248.7180698,228.25,,,,,,
,,,,,2377.5,246.07,248.7180698,228.26,,,,,,
,,,,,2378,246.06,248.7180698,228.26,,,,,,
,,,,,2378.5,246.03,248.7180698,228.23,,,,,,
,,,,,2379,246.03,248.7180698,228.21,,,,,,
,,,,,2379.5,245.99,248.7180698,228.18,,,,,,
,,,,,2380,245.98,248.7180698,228.19,,,,,,
,,,,,2380.5,245.97,248.7180698,228.21,,,,,,
,,,,,2381,245.97,248.7180698,228.21,,,,,,
,,,,,2381.5,245.98,248.7180698,228.21,,,,,,
,,,,,2382,245.97,248.7180698,228.22,,,,,,
,,,,,2382.5,245.98,248.7180698,228.23,,,,,,
,,,,,2383,245.98,248.7180698,228.23,,,,,,
,,,,,2383.5,245.99,248.7180698,228.24,,,,,,
,,,,,2384,246.01,248.7180698,228.24,,,,,,
,,,,,2384.5,246.04,248.7180698,228.26,,,,,,
,,,,,2385,246.05,248.7180698,228.27,,,,,,
,,,,,2385.5,246.04,248.7180698,228.26,,,,,,
,,,,,2386,246.03,248.7180698,228.25,,,,,,
,,,,,2386.5,246.01,248.7180698,228.23,,,,,,
,,,,,2387,245.99,248.7180698,228.21,,,,,,
,,,,,2387.5,245.97,248.7180698,228.19,,,,,,
,,,,,2388,245.96,248.7180698,228.19,,,,,,
,,,,,2388.5,245.95,248.7180698,228.18,,,,,,
,,,,,2389,245.95,248.7180698,228.2,,,,,,
,,,,,2389.5,245.95,248.7180698,228.2,,,,,,
,,,,,2390,245.95,248.7180698,228.19,,,,,,
,,,,,2390.5,245.94,248.7180698,228.18,,,,,,
,,,,,2391,245.93,248.7180698,228.16,,,,,,
,,,,,2391.5,245.92,248.7180698,228.18,,,,,,
,,,,,2392,245.94,248.7180698,228.19,,,,,,
,,,,,2392.5,245.95,248.7180698,228.2,,,,,,
,,,,,2393,245.95,248.7180698,228.21,,,,,,
,,,,,2393.5,245.96,248.7180698,228.21,,,,,,
,,,,,2394,245.95,248.7180698,228.19,,,,,,
,,,,,2394.5,245.93,248.7180698,228.17,,,,,,
,,,,,2395,245.9,248.7180698,228.16,,,,,,
,,,,,2395.5,245.91,248.7180698,228.18,,,,,,
,,,,,2396,245.92,248.7180698,228.2,,,,,,
,,,,,2396.5,245.93,248.7180698,228.21,,,,,,
,,,,,2397,245.94,248.7180698,228.22,,,,,,
,,,,,2397.5,245.95,248.7180698,228.22,,,,,,
,,,,,2398,245.94,248.7180698,228.18,,,,,,
,,,,,2398.5,245.92,248.7180698,228.16,,,,,,
,,,,,2399,245.91,248.7180698,228.17,,,,,,
,,,,,2399.5,245.93,248.7180698,228.18,,,,,,
,,,,,2400,245.94,248.7180698,228.19,,,,,,
,,,,,2400.5,245.95,248.7180698,228.2,,,,,,
,,,,,2401,245.97,248.7180698,228.2,,,,,,
,,,,,2401.5,245.98,248.7180698,228.18,,,,,,
,,,,,2402,245.96,248.7180698,228.17,,,,,,
,,,,,2402.5,245.94,248.7180698,228.14,,,,,,
,,,,,2403,245.93,248.7180698,228.17,,,,,,
,,,,,2403.5,245.95,248.7180698,228.18,,,,,,
,,,,,2404,245.95,248.7180698,228.19,,,,,,
,,,,,2404.5,245.97,248.7180698,228.21,,,,,,
,,,,,2405,245.98,248.7180698,228.21,,,,,,
,,,,,2405.5,245.99,248.7180698,228.18,,,,,,
,,,,,2406,245.98,248.7180698,228.18,,,,,,
,,,,,2406.5,245.95,248.7180698,228.16,,,,,,
,,,,,2407,245.94,248.7180698,228.17,,,,,,
,,,,,2407.5,245.95,248.7180698,228.18,,,,,,
,,,,,2408,245.96,248.7180698,228.2,,,,,,
,,,,,2408.5,245.98,248.7180698,228.21,,,,,,
,,,,,2409,245.98,248.7180698,228.21,,,,,,
,,,,,2409.5,245.97,248.7180698,228.2,,,,,,
,,,,,2410,245.95,248.7180698,228.18,,,,,,
,,,,,2410.5,245.93,248.7180698,228.16,,,,,,
,,,,,2411,245.9,248.7180698,228.14,,,,,,
,,,,,2411.5,245.88,248.7180698,228.12,,,,,,
,,,,,2412,245.84,248.7180698,228.08,,,,,,
,,,,,2412.5,245.75,248.7180698,228.01,,,,,,
,,,,,2413,245.67,248.7180698,227.93,,,,,,
,,,,,2413.5,245.62,248.7180698,227.89,,,,,,
,,,,,2414,245.57,248.7180698,227.85,,,,,,
,,,,,2414.5,245.54,248.7180698,227.84,,,,,,
,,,,,2415,245.54,248.7180698,227.83,,,,,,
,,,,,2415.5,245.54,248.7180698,227.83,,,,,,
,,,,,2416,245.57,248.7180698,227.86,,,,,,
,,,,,2416.5,245.61,248.7180698,227.9,,,,,,
,,,,,2417,245.66,248.7180698,227.95,,,,,,
,,,,,2417.5,245.74,248.7180698,228.03,,,,,,
,,,,,2418,245.83,248.7180698,228.12,,,,,,
,,,,,2418.5,245.88,248.7180698,228.16,,,,,,
,,,,,2419,245.91,248.7180698,228.19,,,,,,
,,,,,2419.5,245.94,248.7180698,228.21,,,,,,
,,,,,2420,245.94,248.7180698,228.21,,,,,,
,,,,,2420.5,245.93,248.7180698,228.21,,,,,,
,,,,,2421,245.93,248.7180698,228.21,,,,,,
,,,,,2421.5,245.92,248.7180698,228.21,,,,,,
,,,,,2422,245.92,248.7180698,228.21,,,,,,
,,,,,2422.5,245.91,248.7180698,228.21,,,,,,
,,,,,2423,245.91,248.7180698,228.2,,,,,,
,,,,,2423.5,245.91,248.7180698,228.2,,,,,,
,,,,,2424,245.89,248.7180698,228.18,,,,,,
,,,,,2424.5,245.88,248.7180698,228.17,,,,,,
,,,,,2425,245.87,248.7180698,228.13,,,,,,
,,,,,2425.5,245.85,248.7180698,228.11,,,,,,
,,,,,2426,245.82,248.7180698,228.04,,,,,,
,,,,,2426.5,245.74,248.7180698,227.98,,,,,,
,,,,,2427,245.67,248.7180698,227.93,,,,,,
,,,,,2427.5,245.62,248.7180698,227.89,,,,,,
,,,,,2428,245.58,248.7180698,227.85,,,,,,
,,,,,2428.5,245.55,248.7180698,227.84,,,,,,
,,,,,2429,245.55,248.7180698,227.84,,,,,,
,,,,,2429.5,245.55,248.7180698,227.83,,,,,,
,,,,,2430,245.53,248.7180698,227.73,,,,,,
,,,,,2430.5,245.45,248.7180698,227.66,,,,,,
,,,,,2431,245.39,248.7180698,227.64,,,,,,
,,,,,2431.5,245.37,248.7180698,227.64,,,,,,
,,,,,2432,245.37,248.7180698,227.64,,,,,,
,,,,,2432.5,245.36,248.7180698,227.62,,,,,,
,,,,,2433,245.3,248.7180698,227.56,,,,,,
,,,,,2433.5,245.22,248.7180698,227.46,,,,,,
,,,,,2434,245.11,248.7180698,227.34,,,,,,
,,,,,2434.5,244.98,248.7180698,227.22,,,,,,
,,,,,2435,244.84,248.7180698,227.13,,,,,,
,,,,,2435.5,244.88,248.7180698,227.18,,,,,,
,,,,,2436,244.87,248.7180698,227.23,,,,,,
,,,,,2436.5,244.91,248.7180698,227.28,,,,,,
,,,,,2437,244.95,248.7180698,227.32,,,,,,
,,,,,2437.5,245.03,248.7180698,227.38,,,,,,
,,,,,2438,245.15,248.7180698,227.47,,,,,,
,,,,,2438.5,245.28,248.7180698,227.62,,,,,,
,,,,,2439,245.43,248.7180698,227.78,,,,,,
,,,,,2439.5,245.6,248.7180698,227.92,,,,,,
,,,,,2440,245.74,248.7180698,228.02,,,,,,
,,,,,2440.5,245.82,248.7180698,228.11,,,,,,
,,,,,2441,245.91,248.7180698,228.17,,,,,,
,,,,,2441.5,245.95,248.7180698,228.21,,,,,,
,,,,,2442,245.99,248.7180698,228.24,,,,,,
,,,,,2442.5,246.01,248.7180698,228.24,,,,,,
,,,,,2443,246.01,248.7180698,228.25,,,,,,
,,,,,2443.5,246.01,248.7180698,228.25,,,,,,
,,,,,2444,246.02,248.7180698,228.25,,,,,,
,,,,,2444.5,246.01,248.7180698,228.24,,,,,,
,,,,,2445,246.01,248.7180698,228.24,,,,,,
,,,,,2445.5,246.01,248.7180698,228.23,,,,,,
,,,,,2446,246,248.7180698,228.22,,,,,,
,,,,,2446.5,246,248.7180698,228.22,,,,,,
,,,,,2447,245.99,248.7180698,228.21,,,,,,
,,,,,2447.5,245.98,248.7180698,228.2,,,,,,
,,,,,2448,245.95,248.7180698,228.18,,,,,,
,,,,,2448.5,245.93,248.7180698,228.16,,,,,,
,,,,,2449,245.92,248.7180698,228.15,,,,,,
,,,,,2449.5,244.46,246.7633188,226.94,,,,,,
,,,,,2450,244.4,246.7040481,226.88,,,,,,
,,,,,2450.5,244.35,246.6448283,226.85,,,,,,
,,,,,2451,244.3,246.5856863,226.83,,,,,,
,,,,,2451.5,244.24,248.7771482,226.79,,,,,,
,,,,,2452,244.43,248.7180698,226.98,,,,,,
,,,,,2452.5,244.58,248.6586881,227.11,,,,,,
,,,,,2453,244.76,248.5994786,227.26,,,,,,
,,,,,2453.5,244.77,248.5403634,227.21,,,,,,
,,,,,2454,244.63,248.4810135,227.1,,,,,,
,,,,,2454.5,244.48,248.4218503,226.93,,,,,,
,,,,,2455,244.65,248.3625619,227.05,,,,,,
,,,,,2455.5,244.82,248.3033538,227.19,,,,,,
,,,,,2456,244.95,248.2441951,227.3,,,,,,
,,,,,2456.5,244.98,248.1848019,227.34,,,,,,
,,,,,2457,244.9,248.1257083,227.26,,,,,,
,,,,,2457.5,244.85,248.0664447,227.23,,,,,,
,,,,,2458,244.8,248.00717,227.19,,,,,,
,,,,,2458.5,244.94,247.9480359,227.35,,,,,,
,,,,,2459,245.22,247.8886675,227.59,,,,,,
,,,,,2459.5,245.5,247.8295074,227.89,,,,,,
,,,,,2460,245.45,247.7703365,227.85,,,,,,
,,,,,2460.5,245.39,247.7109955,227.79,,,,,,
,,,,,2461,245.36,247.6518179,227.76,,,,,,
,,,,,2461.5,245.35,247.5925422,227.74,,,,,,
,,,,,2462,245.33,247.5333158,227.72,,,,,,
,,,,,2462.5,245.33,247.4741694,227.63,,,,,,
,,,,,2463,245.28,247.4147624,227.57,,,,,,
,,,,,2463.5,245.22,247.3556771,227.53,,,,,,
,,,,,2464,245.16,247.2964258,227.47,,,,,,
,,,,,2464.5,245.09,247.2372015,227.47,,,,,,
,,,,,2465,245.03,247.1779434,227.4,,,,,,
,,,,,2465.5,244.98,247.1186066,227.36,,,,,,
,,,,,2466,244.92,247.0595455,227.3,,,,,,
,,,,,2466.5,244.86,247.0002142,227.26,,,,,,
,,,,,2467,244.81,246.940992,227.2,,,,,,
,,,,,2467.5,244.74,246.881826,227.15,,,,,,
,,,,,2468,244.69,246.8224265,227.07,,,,,,
,,,,,2468.5,244.63,246.7633188,227.02,,,,,,
,,,,,2469,244.57,246.7040481,226.96,,,,,,
,,,,,2469.5,244.48,246.6448283,226.91,,,,,,
,,,,,2470,244.42,246.5856863,226.85,,,,,,
,,,,,2470.5,244.36,246.526311,226.81,,,,,,
,,,,,2471,244.29,246.4671379,226.73,,,,,,
,,,,,2471.5,244.2,246.4079589,226.65,,,,,,
,,,,,2472,244.1,246.3486739,226.58,,,,,,
,,,,,2472.5,244.03,246.2894881,226.52,,,,,,
,,,,,2473,243.97,246.2301368,226.48,,,,,,
,,,,,2473.5,243.92,246.1709663,226.42,,,,,,
,,,,,2474,243.82,246.1118111,226.35,,,,,,
,,,,,2474.5,243.73,246.0524612,226.27,,,,,,
,,,,,2475,243.65,245.9932992,226.22,,,,,,
,,,,,2475.5,243.6,245.9340393,226.16,,,,,,
,,,,,2476,243.54,245.874804,226.09,,,,,,
,,,,,2476.5,243.52,245.8156049,226.09,,,,,,
,,,,,2477,243.5,245.7562579,226.07,,,,,,
,,,,,2477.5,243.45,245.6971871,226,,,,,,
,,,,,2478,243.38,245.6378834,225.95,,,,,,
,,,,,2478.5,243.31,245.578651,225.9,,,,,,
,,,,,2479,243.28,245.5194754,225.89,,,,,,
,,,,,2479.5,243.26,245.4600642,225.85,,,,,,
,,,,,2480,243.22,245.4010167,225.81,,,,,,
,,,,,2480.5,243.16,245.3417366,225.75,,,,,,
,,,,,2481,243.1,245.2824399,225.68,,,,,,
,,,,,2481.5,243.04,245.2233551,225.63,,,,,,
,,,,,2482,242.99,245.1639706,225.58,,,,,,
,,,,,2482.5,242.94,245.1048556,225.53,,,,,,
,,,,,2483,242.88,245.045599,225.47,,,,,,
,,,,,2483.5,242.82,244.9863056,225.42,,,,,,
,,,,,2484,242.77,244.9271767,225.37,,,,,,
,,,,,2484.5,242.71,244.8678156,225.3,,,,,,
,,,,,2485,242.66,244.8087039,225.25,,,,,,
,,,,,2485.5,242.6,244.7494705,225.19,,,,,,
,,,,,2486,242.54,244.6901134,225.16,,,,,,
,,,,,2486.5,242.49,244.6309404,225.09,,,,,,
,,,,,2487,242.43,244.5716698,225.04,,,,,,
,,,,,2487.5,242.43,244.5124943,224.99,,,,,,
,,,,,2488,242.38,244.453284,224.95,,,,,,
,,,,,2488.5,242.34,244.3939307,224.88,,,,,,
,,,,,2489,242.3,244.3348478,224.88,,,,,,
,,,,,2489.5,242.24,244.2756002,224.83,,,,,,
,,,,,2490,242.16,244.2162942,224.78,,,,,,
,,,,,2490.5,242.1,244.1571068,224.72,,,,,,
,,,,,2491,242.05,244.0977574,224.68,,,,,,
,,,,,2491.5,241.99,244.0386303,224.63,,,,,,
,,,,,2492,241.93,243.9794056,224.59,,,,,,
,,,,,2492.5,241.87,243.9201035,224.52,,,,,,
,,,,,2493,241.8,243.860939,224.42,,,,,,
,,,,,2493.5,241.73,243.80161,224.37,,,,,,
,,,,,2494,241.66,243.7424892,224.33,,,,,,
,,,,,2494.5,241.61,243.6832203,224.27,,,,,,
,,,,,2495,241.5,243.6239893,224.22,,,,,,
,,,,,2495.5,241.44,243.5648473,224.16,,,,,,
,,,,,2496,241.39,243.5054742,224.11,,,,,,
,,,,,2496.5,241.32,243.4462905,224.06,,,,,,
,,,,,2497,241.26,243.3870747,224.01,,,,,,
,,,,,2497.5,241.19,243.3277811,223.96,,,,,,
,,,,,2498,241.13,243.2685948,223.9,,,,,,
,,,,,2498.5,241.07,243.2093111,223.84,,,,,,
,,,,,2499,241.01,243.1501317,223.8,,,,,,
,,,,,2499.5,240.95,243.090908,223.74,,,,,,
,,,,,2500,240.9,243.0316188,223.69,,,,,,
,,,,,2500.5,240.84,242.9724549,223.62,,,,,,
,,,,,2501,240.78,242.9131936,223.57,,,,,,
,,,,,2501.5,240.72,242.8539519,223.5,,,,,,
,,,,,2502,240.66,242.7946838,223.47,,,,,,
,,,,,2502.5,240.61,242.7353325,223.42,,,,,,
,,,,,2503,240.55,242.6763243,223.36,,,,,,
,,,,,2503.5,240.5,242.6170187,223.31,,,,,,
,,,,,2504,240.44,242.5577816,223.25,,,,,,
,,,,,2504.5,240.38,242.4986024,223.21,,,,,,
,,,,,2505,240.33,242.4392593,223.16,,,,,,
,,,,,2505.5,240.28,242.3801364,223.1,,,,,,
,,,,,2506,240.22,242.320853,223.04,,,,,,
,,,,,2506.5,240.16,242.2616208,222.99,,,,,,
,,,,,2507,240.1,242.2024636,222.93,,,,,,
,,,,,2507.5,240.04,242.1431426,222.87,,,,,,
,,,,,2508,239.99,242.083958,222.82,,,,,,
,,,,,2508.5,239.93,242.0246967,222.77,,,,,,
,,,,,2509,239.87,241.9654029,222.72,,,,,,
,,,,,2509.5,239.8,241.9062676,222.65,,,,,,
,,,,,2510,239.74,241.8469686,222.61,,,,,,
,,,,,2510.5,239.68,241.7877891,222.56,,,,,,
,,,,,2511,239.62,241.728616,222.51,,,,,,
,,,,,2511.5,239.57,241.6692611,222.47,,,,,,
,,,,,2512,239.5,241.6101111,222.41,,,,,,
,,,,,2512.5,239.45,241.5508339,222.35,,,,,,
,,,,,2513,239.45,241.4915932,222.31,,,,,,
,,,,,2513.5,239.39,241.4324418,222.24,,,,,,
,,,,,2514,239.34,241.3730261,222.19,,,,,,
,,,,,2514.5,239.28,241.313934,222.14,,,,,,
,,,,,2515,239.22,241.2546785,222.14,,,,,,
,,,,,2515.5,239.17,241.195377,222.09,,,,,,
,,,,,2516,239.11,241.1362471,222.05,,,,,,
,,,,,2516.5,239.06,241.0768371,221.99,,,,,,
,,,,,2517,239.01,241.0177664,221.93,,,,,,
,,,,,2517.5,238.95,240.9585324,221.88,,,,,,
,,,,,2518,238.9,240.8992366,221.83,,,,,,
,,,,,2518.5,238.85,240.8400618,221.78,,,,,,
,,,,,2519,238.79,240.7807239,221.73,,,,,,
,,,,,2519.5,238.74,240.7216083,221.67,,,,,,
,,,,,2520,238.68,240.6623295,221.62,,,,,,
,,,,,2520.5,238.63,240.6030395,221.56,,,,,,
,,,,,2521,238.57,240.5438861,221.5,,,,,,
,,,,,2521.5,238.52,240.4845695,221.45,,,,,,
,,,,,2522,238.46,240.4253936,221.37,,,,,,
,,,,,2522.5,238.4,240.3662022,221.32,,,,,,
,,,,,2523,238.33,240.3069181,221.27,,,,,,
,,,,,2523.5,238.28,240.2477858,221.21,,,,,,
,,,,,2524,238.22,240.1884244,221.16,,,,,,
,,,,,2524.5,238.13,240.1292545,221.11,,,,,,
,,,,,2525,238.08,240.0700841,221.06,,,,,,
,,,,,2525.5,238.02,240.0107403,221.01,,,,,,
,,,,,2526,237.96,239.9515629,220.96,,,,,,
,,,,,2526.5,237.89,239.8922887,220.89,,,,,,
,,,,,2527,237.83,239.8331248,220.82,,,,,,
,,,,,2527.5,237.79,239.7738436,220.75,,,,,,
,,,,,2528,237.73,239.7145062,220.7,,,,,,
,,,,,2528.5,237.66,239.6554156,220.66,,,,,,
,,,,,2529,237.59,239.5961622,220.61,,,,,,
,,,,,2529.5,237.51,239.536873,220.55,,,,,,
,,,,,2530,237.45,239.4777443,220.47,,,,,,
,,,,,2530.5,237.39,239.4183872,220.43,,,,,,
,,,,,2531,237.33,239.3592777,220.36,,,,,,
,,,,,2531.5,237.28,239.3000451,220.32,,,,,,
,,,,,2532,237.22,239.2406968,220.27,,,,,,
,,,,,2532.5,237.16,239.1815886,220.22,,,,,,
,,,,,2533,237.1,239.1222523,220.17,,,,,,
,,,,,2533.5,237.05,239.0630836,220.12,,,,,,
,,,,,2534,236.99,239.0038716,220.07,,,,,,
,,,,,2534.5,236.93,238.9445302,220.02,,,,,,
,,,,,2535,236.87,238.8854424,219.93,,,,,,
,,,,,2535.5,236.81,238.8260611,219.89,,,,,,
,,,,,2536,236.76,238.7669648,219.85,,,,,,
,,,,,2536.5,236.72,238.7077076,219.82,,,,,,
,,,,,2537,236.68,238.6484387,219.78,,,,,,
,,,,,2537.5,236.68,238.5892402,219.72,,,,,,
,,,,,2538,236.63,238.5299449,219.66,,,,,,
,,,,,2538.5,236.56,238.4707899,219.59,,,,,,
,,,,,2539,236.5,238.4115531,219.58,,,,,,
,,,,,2539.5,236.46,238.3521603,219.58,,,,,,
,,,,,2540,236.41,238.2930475,219.53,,,,,,
,,,,,2540.5,236.36,238.233838,219.48,,,,,,
,,,,,2541,236.3,238.1745592,219.38,,,,,,
,,,,,2541.5,236.24,238.1153716,219.32,,,,,,
,,,,,2542,236.17,238.055993,219.27,,,,,,
,,,,,2542.5,236.11,237.9968935,219.22,,,,,,
