TmStamp + TZ,Date,Time,GHI [W/m2],DfHI [W/m2],DNI [W/m2],Diff_Fraction,SolarZenith [°],SolarAzimuth [°],AirMass,Wspd [m/s],HSAT_Gpoa [W/m2],FT_Gpoa [W/m2],Tamb [°C],HSAT_Tmod [°C],DC_Imp_HSAT_T8_Total [A],DC_Imp_HSAT_T7_Total [A],DC_Imp_FT_T16_Total [A],DC_Imp_FT_T15_Total [A],DC_Vmp_HSAT_T8 [V],DC_Vmp_HSAT_T7 [V],DC_Vmp_FT_T16 [V],DC_Vmp_FT_T15 [V],AC_Pwr_FT [W],AC_Pwr_HSAT [W],HSAT_T7_angle [°],HSAT_T8_angle [°]
2020-01-04 09:00:00+01:00,2020-01-04,9:00:00 AM,1.3214933068,1.383668673,0.1249273001,1.1120803979,87.793233405,137.38888872,18.443000083,2.2999999523,-0.066666667,-0.2,5.0866666667,4,0,0,0,0,661.39066667,659.28266667,673.448,670.95933333,10,8,-6.413333384,-6.299999936
2020-01-04 09:15:00+01:00,2020-01-04,9:15:00 AM,1.0356349796,1.1536341962,0.2976104784,1.158637819,86.480299717,140.55777791,13.53255558,1.7000000477,0.8,0.6,5.12,4.2333333333,0.0013333333,0.0006666667,0,0,700.99,702.59333333,699.80066667,698.55866667,10,7.3333333333,-12.02666658,-11.99333337
2020-01-04 09:30:00+01:00,2020-01-04,9:30:00 AM,5.4924869749,5.5718460427,0.2617534158,1.0270035565,85.228710683,143.77111087,10.682000001,3,4.2666666667,3.7333333333,5.38,5.0733333333,0.1466666667,0.1446666667,0.124,0.1253333333,589.402,569.80533333,639.87866667,645.28333333,134.66666667,149.33333333,-18.40666669,-18.44666672
2020-01-04 09:45:00+01:00,2020-01-04,9:45:00 AM,13.384748681,13.558659108,0.1275987635,1.0150897463,84.056010861,147.02666677,8.880222204,0,10.666666667,10.266666667,5.3933333333,5.4133333333,0.4093333333,0.404,0.4186666667,0.4353333333,657.18333333,646.51533333,656.21666667,609.57066667,488,494.66666667,-25.99333331,-26.08000005
2020-01-04 10:00:00+01:00,2020-01-04,10:00:00 AM,21.42885223,21.643916554,0.1898980739,1.0098938174,82.976000044,150.32444424,7.6671222316,2.4000000954,16.8,16.666666667,5.34,5.1533333333,0.634,0.6373333333,0.6626666667,0.6653333333,684.85133333,680.68666667,681.96933333,682.99466667,832,824.66666667,-36.12666651,-36.2933328
2020-01-04 10:15:00+01:00,2020-01-04,10:15:00 AM,27.211378966,27.262426673,0.2764748343,1.0019775172,81.996477763,153.66444465,6.8193222205,1.8999999762,23.933333333,26.733333333,5.5466666667,5.0133333333,0.8893333333,0.8726666667,1.0193333333,1.0313333333,696.22933333,698.412,701.41,697.94266667,1364,1196.6666667,-53.05999985,-53.1600001
2020-01-04 10:30:00+01:00,2020-01-04,10:30:00 AM,53.991487037,45.419743305,49.665193535,0.89519259,81.12477773,157.04111091,6.203422202,1.7000000477,53.733333333,44,5.8,5.34,1.938,1.9073333333,2.4406666667,2.1013333333,701.524,701.118,709.70266667,710.38666667,3171.3333333,2682,-60.16666667,-60.1399999
2020-01-04 10:45:00+01:00,2020-01-04,10:45:00 AM,123.54560996,80.330476549,249.01158017,0.6683731175,80.365222168,160.45555539,5.7504000081,4.4000000954,204.6,83.533333333,6.3666666667,7.0866666667,6.8346666667,6.6546666667,9.4126666667,6.4666666667,745.188,758.29066667,756.07733333,760.92266667,11966.666667,10114,-60.14000015,-60.11333338
2020-01-04 11:00:00+01:00,2020-01-04,11:00:00 AM,86.345073912,61.986987008,127.00582584,0.8077053239,79.722999912,163.90333337,5.4156111134,2.0999999046,105.06666667,69.866666667,6.5333333333,7.62,3.5813333333,3.5193333333,5.5853333333,4.146,731.93333333,731.118,739.684,742.53666667,7156,5145.3333333,-59.48666687,-60.16666718
2020-01-04 11:15:00+01:00,2020-01-04,11:15:00 AM,149.53362011,60.029775196,465.50206824,0.4038142953,79.201888953,167.37555525,5.1711222172,2.5,204.73333333,67.866666667,7.1666666667,8.8866666667,6.5453333333,6.4166666667,12.950666667,7.9613333333,752.93666667,759.08133333,752.68866667,760.07933333,15590,9721.3333333,-54.43999964,-54.71333313
2020-01-04 11:30:00+01:00,2020-01-04,11:30:00 AM,142.67530619,64.96520568,392.22612483,0.4884600669,78.805222066,170.8733334,4.9989888774,2.7999999523,175.53333333,76.8,7.5066666667,9.5133333333,5.47,5.3826666667,12.616666667,8.2933333333,749.24133333,756.01466667,748.434,756.848,15580,8162.6666667,-46.49999975,-47.1600001
2020-01-04 11:45:00+01:00,2020-01-04,11:45:00 AM,160.48401871,62.70159039,493.21474304,0.3918774757,78.535333082,174.3866667,4.8889000098,2.5,165.33333333,79.133333333,7.6666666667,9.1533333333,4.8513333333,4.792,13.676,9.4886666667,750.72866667,757.17666667,747.568,755.99333333,17148,7236.6666667,-36.48000005,-37.10666707
2020-01-04 12:00:00+01:00,2020-01-04,12:00:00 PM,161.3189799,64.997640949,479.6038798,0.4032454885,78.393556383,177.91222229,4.834033325,3.7999999523,155.4,280.8,7.7533333333,8.8466666667,4.3886666667,4.3333333333,14.316666667,9.892,753.5,759.994,745.796,759.65333333,18033.333333,6550,-23.97333317,-23.93333346
2020-01-04 12:15:00+01:00,2020-01-04,12:15:00 PM,163.55403239,62.768392012,501.37396545,0.3838194274,78.380000983,181.4399999,4.8295221859,4.8000001907,151.66666667,414.6,7.8933333333,8.7066666667,4.1746666667,4.1246666667,14.472,10.025333333,755.10666667,760.63266667,748.64533333,759.23666667,18280,6244.6666667,-8.313333241,-8.386666663
2020-01-04 12:30:00+01:00,2020-01-04,12:30:00 PM,163.20433384,60.775181961,512.90216641,0.3723777268,78.496444194,184.96444448,4.8760444376,2.0999999046,160.66666667,420.06666667,8.02,8.6666666667,4.4653333333,4.4526666667,14.625333333,10.136666667,756.24066667,761.632,747.10133333,755.406,18422,6726.6666667,8.773333319,8.8866667241
2020-01-04 12:45:00+01:00,2020-01-04,12:45:00 PM,160.08417274,59.110735745,517.88658888,0.3692816128,78.740888808,188.48111098,4.9763222218,5.5999999046,179.8,421.93333333,8.0266666667,9.0733333333,5.2086666667,5.2546666667,14.533333333,10.062666667,755.136,760.55533333,747.48266667,756.582,18297.333333,7880.6666667,25.979999924,24.553333537
2020-01-04 13:00:00+01:00,2020-01-04,1:00:00 PM,152.73385807,58.316437658,499.96326803,0.3819126851,79.11244439,191.98222215,5.136133337,3.7999999523,200.73333333,410.06666667,8.02,9.5266666667,6.0866666667,6.1966666667,13.986666667,9.742,752.84,756.406,750.28133333,755.80533333,17691.333333,9224,41.206666819,38.106666311
2020-01-04 13:15:00+01:00,2020-01-04,1:15:00 PM,143.54741965,56.179351001,482.97608744,0.3918495592,79.608666568,195.46333347,5.3661555396,5.1999998093,220.46666667,394.26666667,8.0533333333,10.226666667,7.026,7.1153333333,13.411333333,9.1593333333,749.68133333,755.51933333,749.09133333,756.45933333,16799.333333,10578.666667,52.639999644,48.299999746
2020-01-04 13:30:00+01:00,2020-01-04,1:30:00 PM,134.35066071,53.487927416,476.23234626,0.3983187745,80.226888784,198.91444414,5.6829444408,3.9000000954,237.6,372.53333333,8.1266666667,10.8,7.8586666667,7.9033333333,12.66,8.086,748.21466667,753.39733333,748.892,753.44466667,15373.333333,11733.333333,59.753333282,56.726666514
2020-01-04 13:45:00+01:00,2020-01-04,1:45:00 PM,123.08944117,50.13618448,465.85943095,0.4072728127,80.962999895,202.33777771,6.1118000031,2.9000000954,252.46666667,352.6,8.16,11.66,8.5713333333,8.564,11.866666667,7.262,745.02533333,750.712,748.60466667,747.95866667,14124,12744,60.106666311,59.826666768
2020-01-04 14:00:00+01:00,2020-01-04,2:00:00 PM,106.58432473,47.106818475,418.43282606,0.4437649449,81.811933136,205.7233334,6.6943111049,4.8000001907,252.86666667,317.53333333,8.0133333333,11.933333333,8.7313333333,8.4746666667,10.656,6.5693333333,744.81466667,753.502,748.57733333,748.288,12721.333333,12796,59.959999847,59.979999797
2020-01-04 14:15:00+01:00,2020-01-04,2:15:00 PM,81.17779541,45.327968555,280.24017349,0.5781287342,82.770644379,209.07111138,7.4934222221,3,205.4,237.86666667,7.8866666667,11.426666667,5.7553333333,5.59,8.0086666667,5.1526666667,751.242,671.06066667,744.84466667,749.35933333,9715.3333333,8018.6666667,52.426667023,52.813333639
2020-01-04 14:30:00+01:00,2020-01-04,2:30:00 PM,63.789430279,44.122759035,177.64965343,0.7140706334,83.83098899,212.37777761,8.622066662,2.9000000954,131.73333333,160.13333333,7.8933333333,9.8666666667,3.728,3.27,5.11,3.7586666667,752.84133333,665.18533333,745.36066667,744.03333333,6430.6666667,4940.6666667,33.859999975,33.653333664
2020-01-04 14:45:00+01:00,2020-01-04,2:45:00 PM,50.073324924,32.977888934,197.33126209,0.6710415529,84.985766262,215.64111125,10.283666664,3.5999999046,95,141.53333333,7.8133333333,8.38,2.944,2.0033333333,3.62,3.0906666667,739.04666667,719.01666667,736.81933333,748.07066667,4886,3562.6666667,22.946666718,22.84666659
2020-01-04 15:00:00+01:00,2020-01-04,3:00:00 PM,37.20429003,25.772381422,171.88879253,0.6974364234,86.222255198,218.86222246,12.875666714,1,48.133333333,116.33333333,7.8,7.48,1.3413333333,1.1486666667,2.2286666667,1.94,733.428,723.05333333,729.31666667,723.362,2947.3333333,1775.3333333,14.786666679,14.806666629
2020-01-04 15:15:00+01:00,2020-01-04,3:15:00 PM,24.836943626,19.674918874,100.48545731,0.804176926,87.524611155,222.04333344,17.262666628,1.2000000477,26.4,47.6,7.68,6.74,0.8,0.7966666667,1.1473333333,1.0233333333,697.20933333,693.09266667,721.85133333,725.494,1484,1068,8.0666666667,8.1333333651
2020-01-05 09:00:00+01:00,2020-01-05,9:00:00 AM,21.021038225,19.512240007,33.452642613,0.9302887201,87.738177914,137.25,18.541777812,1.3999999762,17.2,15.733333333,4.6266666667,3.56,0.6546666667,0.6473333333,0.738,0.6813333333,689.02133333,697.69133333,691.00333333,703.02266667,923.33333333,858.66666667,-6.380000051,-6.426666673
2020-01-05 09:15:00+01:00,2020-01-05,9:15:00 AM,23.762544759,23.803138775,1.0524679684,1.001646581,86.421566603,140.42222205,13.63588882,1.1000000238,22.266666667,20.8,4.7,3.6866666667,0.8286666667,0.8393333333,0.8373333333,0.7926666667,700.37066667,700.36533333,709.83733333,720.96466667,1109.3333333,1136,-12.23333333,-12.12000008
2020-01-05 09:30:00+01:00,2020-01-05,9:30:00 AM,32.576026175,32.668122588,0.330072698,1.0029044343,85.166033766,143.63444451,10.780777762,1,31.266666667,28.066666667,5.1133333333,3.8266666667,1.158,1.1813333333,1.0966666667,1.0833333333,711.234,707.70733333,713.33133333,715.42933333,1492.6666667,1620.6666667,-18.55333347,-18.54666665
2020-01-05 09:45:00+01:00,2020-01-05,9:45:00 AM,37.034402974,36.969434781,0.2307703175,0.9982435829,83.989310964,146.89111108,8.9725555844,1.8999999762,39.4,36,5.22,3.9466666667,1.4713333333,1.504,1.452,1.46,717.08066667,717.17,714.32066667,710.60533333,2004,2089.3333333,-26.12000008,-26.15333328
2020-01-05 10:00:00+01:00,2020-01-05,10:00:00 AM,43.351494259,42.221585041,5.3455101046,0.9760934565,82.905133396,150.19111108,7.7549110995,0.6999999881,44.2,41.4,5.0266666667,3.82,1.6533333333,1.658,1.802,1.7433333333,717.69,722.62533333,727.71666667,728.70733333,2509.3333333,2344,-36.50666644,-36.53333321
2020-01-05 10:15:00+01:00,2020-01-05,10:15:00 AM,90.26223988,62.525455644,182.41773008,0.7155982057,81.921933238,153.53111098,6.8981444571,0.8999999762,134.6,57.666666667,4.9266666667,4.0533333333,4.8313333333,4.7706666667,5.4586666667,3.978,738.94933333,750.93066667,750.49133333,758.34333333,7052.6666667,7183.3333333,-53.39333318,-53.37333374
2020-01-05 10:30:00+01:00,2020-01-05,10:30:00 AM,127.39191598,92.414920213,210.97959578,0.7245983349,81.045333354,156.91222246,6.27685558,0.8000000119,199.26666667,92.666666667,5.62,6.4666666667,7.068,7,8.8166666667,6.3433333333,747.158,763.944,754.18466667,763.23533333,11382.666667,10586,-60.03333333,-59.75333328
2020-01-05 10:45:00+01:00,2020-01-05,10:45:00 AM,97.495979479,87.21534729,53.99618187,0.9072452029,80.281444295,160.32888879,5.8191111035,1.2999999523,122.26666667,92,6.0666666667,7.74,4.4446666667,4.4006666667,5.766,4.7433333333,742.39733333,746.80866667,745.44466667,751.18933333,7771.3333333,6554,-59.96666641,-60.14666672
2020-01-05 11:00:00+01:00,2020-01-05,11:00:00 AM,93.59494968,92.466533576,2.3395605803,0.9879968458,79.635000102,163.78111182,5.4799777879,1.5,81.266666667,98.466666667,5.8866666667,7.3133333333,3.054,3.0533333333,4.1273333333,3.992,732.33266667,736.45,738.12333333,745.45466667,5938.6666667,4446,-59.81333313,-59.99333344
2020-01-05 11:15:00+01:00,2020-01-05,11:15:00 AM,94.839867825,94.164176517,1.5568949653,0.9927891374,79.109777832,167.25666656,5.2309444533,1.5,77.066666667,97.733333333,6.1866666667,7.4933333333,2.91,2.932,3.9186666667,3.888,728.096,734.25066667,733.59066667,735.844,5654.6666667,4229.3333333,-54.37333349,-54.54000015
2020-01-05 11:30:00+01:00,2020-01-05,11:30:00 AM,77.443859694,77.064257558,1.2734640711,0.9949875746,78.708777788,170.75777791,5.055855555,1.7999999523,63.733333333,80.266666667,6.2733333333,7.6466666667,2.3886666667,2.4253333333,3.1593333333,3.146,725.82066667,729.24266667,725.526,727.958,4502.6666667,3458.6666667,-46.35333328,-47.48000005
2020-01-05 11:45:00+01:00,2020-01-05,11:45:00 AM,95.311387295,92.92693829,8.4562421441,0.9760822223,78.434111108,174.27333323,4.9420333438,2,81.4,95.933333333,6.3666666667,7.4466666667,2.99,3.0053333333,3.9706666667,3.8626666667,723.116,727.3,733.296,738.99066667,5707.3333333,4318,-36.65999985,-36.94666672
2020-01-05 12:00:00+01:00,2020-01-05,12:00:00 PM,87.184006331,86.452987925,1.1138610601,0.9915688376,78.287890116,177.80222219,4.8836111228,3,84.866666667,88.466666667,6.54,7.8266666667,3.1253333333,3.1626666667,3.5293333333,3.514,727.06666667,731.83266667,731.13533333,732.896,5077.3333333,4548,-24.3733333,-24.28000018
2020-01-05 12:15:00+01:00,2020-01-05,12:15:00 PM,95.548702494,93.922755347,5.2217155519,0.9833216475,78.271890852,181.33444468,4.8759999805,2.0999999046,95,109.2,6.6,8,3.4633333333,3.5166666667,4.2306666667,4.142,732.37066667,736.60133333,735.77,739.82533333,6090,5078,-9.093333403,-9.273333359
2020-01-05 12:30:00+01:00,2020-01-05,12:30:00 PM,77.948765734,77.743899112,0.3117392724,0.9973792811,78.383666314,184.86555566,4.9197111024,3.2999999523,75.533333333,77.666666667,6.5466666667,7.88,2.7613333333,2.7993333333,3.002,2.9893333333,724.85,730.632,721.67,723.94933333,4252.6666667,3996.6666667,8.2933333079,8.2733334223
2020-01-05 12:45:00+01:00,2020-01-05,12:45:00 PM,96.761687639,96.349733226,0.4695949614,0.9957400646,78.624444495,188.38444451,5.0176000065,3.5,88.733333333,99.333333333,6.64,8.14,3.1906666667,3.2206666667,3.778,3.7853333333,729.27733333,732.45133333,721.95666667,724.374,5379.3333333,4644.6666667,25.479999924,23.720000076
2020-01-05 13:00:00+01:00,2020-01-05,1:00:00 PM,90.148788622,89.910277642,0.3517094344,0.997383125,78.992333306,191.89222243,5.1738777743,2,82.266666667,94.933333333,6.86,8.5666666667,2.992,2.9753333333,3.6026666667,3.618,727.354,732.68066667,727.478,729.722,5177.3333333,4312,40.359999466,37.746666209
2020-01-05 13:15:00+01:00,2020-01-05,1:15:00 PM,73.954625702,73.945590719,0.3139730798,0.9998648412,79.485888841,195.37555508,5.3996333493,2.5,59.6,68.933333333,6.94,8.4,2.2013333333,2.1553333333,2.6253333333,2.6293333333,711.71,712.97066667,717.12,719.10666667,3692,3056,51.879999797,47.88666687
2020-01-05 13:30:00+01:00,2020-01-05,1:30:00 PM,76.064618429,75.972556135,0.3076666842,0.9987833348,80.100888909,198.83333282,5.7107222239,2.7999999523,56.933333333,73.733333333,7.1266666667,8.5266666667,2.1213333333,2.0773333333,2.8146666667,2.8126666667,709.576,710.16333333,717.70066667,720.756,3965.3333333,2929.3333333,59.686667124,56.466666667
2020-01-05 13:45:00+01:00,2020-01-05,1:45:00 PM,60.595775223,60.638889652,0.2841621788,1.0007296397,80.833999888,202.25888909,6.1327222347,2.2999999523,42.133333333,56.466666667,7.1933333333,8.56,1.5873333333,1.6106666667,2.1693333333,2.1733333333,699.67466667,701.32666667,713.102,715.63666667,3023.3333333,2191.3333333,60.053333282,59.9
2020-01-05 14:00:00+01:00,2020-01-05,2:00:00 PM,49.820040258,49.88246905,0.2249535456,1.0013356295,81.680444421,205.65000017,6.7027444151,2.5,33.266666667,46.266666667,7.34,8.5333333333,1.2753333333,1.2993333333,1.782,1.802,691.20133333,691.44333333,711.06533333,708.198,2463.3333333,1737.3333333,59.773332977,60.086666361
2020-01-05 14:15:00+01:00,2020-01-05,2:15:00 PM,43.561814753,43.54356753,0.2012696492,0.9996140354,82.63738895,209.00222202,7.4853111108,2.5999999046,30.666666667,41.4,7.36,8.3333333333,1.1633333333,1.1813333333,1.604,1.614,693.24133333,691.01533333,703.97266667,703.79,2188.6666667,1577.3333333,53.733333333,53.653333537
2020-01-05 14:30:00+01:00,2020-01-05,2:30:00 PM,25.93798008,25.930815527,0.1697903793,0.9997118533,83.695855459,212.31444431,8.587622224,3.4000000954,21.6,24.533333333,7.2866666667,8.0866666667,0.8146666667,0.8193333333,0.9633333333,0.964,690.974,687.73066667,690.89066667,690.06533333,1257.3333333,1080,34.739999771,35.040000153
2020-01-05 14:45:00+01:00,2020-01-05,2:45:00 PM,23.857532183,23.898987219,0.1989399021,1.0017397841,84.849188741,215.58111131,10.20255555,3,21.533333333,21.333333333,7.2666666667,7.94,0.8,0.81,0.8386666667,0.8266666667,685.07,686.52133333,681.28333333,688.43533333,1071.3333333,1058.6666667,23.693333562,23.779999797
2020-01-05 15:00:00+01:00,2020-01-05,3:00:00 PM,13.069005108,13.085537349,0.1753451546,1.00143576,86.085443793,218.80666673,12.713333352,3.2999999523,13.533333333,13.133333333,7.2933333333,7.8866666667,0.5106666667,0.498,0.52,0.5093333333,664.676,677.99066667,665.128,674.798,632.66666667,640,15.439999898,15.339999898
2020-01-05 15:15:00+01:00,2020-01-05,3:15:00 PM,7.1303653134,7.1342810684,0.1337271181,1.0003694958,87.388522085,221.99111108,16.920333354,4.4000000954,6.5333333333,6.0666666667,7.26,7.6866666667,0.2426666667,0.242,0.2426666667,0.242,644.75866667,646.44933333,662.08,647.64333333,263.33333333,280,8.7000000318,8.6866667747
2020-01-05 15:30:00+01:00,2020-01-05,3:30:00 PM,3.3112041394,3.3175691817,0.1058065973,1.0017267141,88.728044722,225.13222215,24.668111165,4.9000000954,2.1333333333,1.8,7.0866666667,7.4,0.0673333333,0.0593333333,0.0773333333,0.0826666667,620.69866667,627.99666667,611.12533333,627.228,72.666666667,76.666666667,1.4999999821,1.3733333404
2020-01-06 09:00:00+01:00,2020-01-06,9:00:00 AM,4.4872674518,4.6118082762,0.1947458696,1.0280986309,87.683933343,137.11111128,18.148111184,2.5999999046,4.0666666667,3.8,9.1733333333,9.5266666667,0.1553333333,0.1513333333,0.142,0.146,576.196,580.888,605.214,583.29666667,130.66666667,139.33333333,-6.60666666,-6.580000019
2020-01-06 09:15:00+01:00,2020-01-06,9:15:00 AM,4.8996196482,5.0195759826,0.1934653542,1.0255159179,86.361522081,140.28333316,13.369777817,2.0999999046,4.5333333333,3.9333333333,9.28,9.62,0.1553333333,0.1546666667,0.1513333333,0.1533333333,616.23266667,623.09466667,581.136,574.72933333,128,158,-12.37999986,-12.32666658
2020-01-06 09:30:00+01:00,2020-01-06,9:30:00 AM,8.2712274657,8.3971027639,0.1955422648,1.0155436304,85.100832621,143.49777764,10.585888884,1.6000000238,7.7333333333,7.2,9.4066666667,9.8133333333,0.282,0.276,0.2906666667,0.2953333333,640.70133333,650.45733333,632.73866667,625.996,307.33333333,327.33333333,-18.69333337,-18.71333326
2020-01-06 09:45:00+01:00,2020-01-06,9:45:00 AM,9.1582414839,9.2751559787,0.1674686482,1.0128506025,83.919233025,146.75555556,8.8190000004,1.7000000477,7.8666666667,7.6666666667,9.4333333333,9.8133333333,0.3053333333,0.294,0.2986666667,0.3126666667,623.278,657.17866667,663.71,653.61466667,340.66666667,346.66666667,-26.4399999,-26.3266669
2020-01-06 10:00:00+01:00,2020-01-06,10:00:00 AM,10.288673411,10.392337894,0.1822674288,1.0101509697,82.830266656,150.05777774,7.6274888833,1.2000000477,8.6,8.7333333333,9.4466666667,9.8133333333,0.3146666667,0.3173333333,0.34,0.354,647.37666667,643.34333333,666.37533333,654.618,392,372,-36.70666682,-36.83333333
2020-01-06 10:15:00+01:00,2020-01-06,10:15:00 AM,17.681943395,17.832720068,0.1994222459,1.0085688988,81.843099976,153.40111101,6.7884333187,1.3999999762,12.266666667,14.8,9.5066666667,9.8866666667,0.468,0.472,0.6,0.598,661.56266667,652.114,663.338,671.12066667,722,574.66666667,-53.80000025,-53.74666672
2020-01-06 10:30:00+01:00,2020-01-06,10:30:00 AM,20.493468115,20.623792118,0.1928959986,1.0063988467,80.961222161,156.78333333,6.1788999716,0.8999999762,14.333333333,18.466666667,9.5,10.046666667,0.5573333333,0.56,0.7486666667,0.7506666667,662.35466667,666.07133333,664.76533333,673.80333333,927.33333333,697.33333333,-59.9,-60.11333313
